title,product_price,special_price,stock_status,brand,product_model,warranty,short_description,chipset,memory,storage,battery,operating_system,color
ASUS VivoBook 14 K413EA 14 Inch Full HD Display Core I5 11th Gen 16GB RAM 512GB SSD Laptop (INDIE BLACK),"113,000৳","91,500৳",Out Of Stock,Asus,VivoBook 14 K413EA,2 Years,"['Audio by ICEpower', 'Built-in speaker', 'Built-in microphone', 'Harman/Kardon (Mainstream)']",Trusted Platform Module (Firmware TPM),16GB DDR4 RAM (On Board),512 GB PCIe G3 SSD (Extra Hard Disk Slot Available),"42WHrs, 3S1P, 3-Cell Li-Ion",Windows 10 Home,INDIE BLACK
ASUS VivoBook 14 K413EA 14 Inch Full HD Display Core I5 11th Gen 16GB RAM 512GB SSD Laptop (Hearty Gold),"113,000৳","91,500৳",Out Of Stock,Asus,VivoBook 14 K413EA,2 Years,"['Audio by ICEpower', 'Built-in speaker', 'Built-in microphone', 'Harman/Kardon (Mainstream)']",Trusted Platform Module (Firmware TPM),16GB DDR4 RAM (On Board),512 GB PCIe G3 SSD (Extra Hard Disk Slot Available),"42WHrs, 3S1P, 3-Cell Li-Ion",Windows 10 Home,Hearty Gold
ASUS VivoBook 14 K413EA 14 Inch Full HD Display Core I3 11th Gen 8GB RAM 512GB SSD Laptop (Indie Black),"113,000৳","91,500৳",Out Of Stock,Asus,VivoBook 14 K413EA,2 Years,"['Audio by ICEpower', 'Built-in speaker ', 'Built-in microphone ', 'Harman/Kardon (Mainstream)']",Trusted Platform Module (Firmware TPM),8GB DDR4 3200MHz SDRAM (On Board),512 GB PCIe G3 SSD,42WHrs Lithium-Polymer Battery,Windows 10 Home,Indie Black
ASUS VivoBook 14 K413EA 14 Inch Full HD Display Core I3 11th Gen 4GB RAM 512GB SSD Laptop (Indie Black),"113,000৳","91,500৳",Out Of Stock,Asus,VivoBook 14 K413EA,2 Years,"['Intel Core i3-1115G4 Processor', '512GB M.2 NVMe PCIe 3.0 SSD', '14"" Full HD IPS Display', '4GB DDR4 RAM ']",Trusted Platform Module (Firmware TPM),4GB DDR4 3200MHZ,512 GB PCIe G3 SSD,42WHrs Lithium-Polymer Battery,Windows 10 Home,Indie Black
ASUS TUF GAMING F15 FX507VU4 15.6 INCH FULL HD 144HZ DISPLAY CORE I7 13TH GEN 8GB RAM 512GB SSD GAMING LAPTOP WITH RTX 4050 6GB GRAPHICS,"113,000৳","91,500৳",Out Of Stock,Asus,TUF GAMING F15 FX507VU4,2 Years,"['Processor: Intel Core i7-13700H (24M Cache, 2.40 GHz up to 5.00 GHz)', 'RAM: 8GB DDR4 3200MHz, Storage: 512GB SSD', 'Graphics: RTX 4050 6GB GDDR6', 'Features: 144Hz Display, Backlit Chiclet Keyboard RGB, Type-C']",Trusted Platform Module (Firmware TPM),"RAM- 8GB
RAM Type- DDR4
Removable- Yes
Bus Speed- 3200MHz
Total RAM Slot- 2
Max RAM Capacity- 32GB","Storage Type- M.2 NVME PCIE 4.0 SSD
Storage Capacity- 512GB
Extra M.2 Slot- Yes","Battery Type- 4 Cell
Battery Capacity- 90Wh",Windows 11 Home,Mecha Gray
Asus TUF Gaming F15 FX506LH 15.6 Inch FHD 144Hz Display Core I5 10th Gen 8GB RAM 512GB SSD Gaming Laptop With GTX 1650 4GB Graphics,"113,000৳","91,500৳",Out Of Stock,Asus,TUF F15 FX506LH,2 Years,"['Intel Core i5-10300H Processor ', '8GB DDR4 | 512GB SSD', '15.6"" Full HD 144 Hz Display', ' GTX 1650 4GB Graphics']",Trusted Platform Module (Firmware TPM),8GB 3200MHZ MHz DDR4 (Extra Ram Slot Available),512GB NVMe PCIe SSD (Extra M.2 NVME PCIE SSD Slot Available),3-Cell 48WHr Battery,"Windows 11, 64 -Bit",Gray Metal
ASUS TUF Gaming F15 FX506HCB 15.6 Inch Full HD 144Hz Display Core I7 11th Gen 8GB RAM 512GB SSD Gaming Laptop With RTX 3050 4GB Graphics,"113,000৳","91,500৳",Out Of Stock,Asus,TUF Gaming F15 FX506HCB,2 Years,"['Intel Core i7 11800H Processor ', '8GB DDR4 | 512GB NVMe PCIe 3.0 SSD', '15.6"" 1920 x 1080 144Hz Display', ' NVIDIA GeForce RTX 3050 4 GB VRAM']",Trusted Platform Module (Firmware TPM),8GB DDR4 SO-DIMM 3200MHz RAM ( Extra Slot Available - 32GB MAX),512GB M.2 NVMe PCIe 3.0 SSD (Extra M.2 Nvme Slot Available For SSD),"48WHrs, 3S1P, 3-Cell Li-Ion Battery","Windows 11, 64 -Bit",Eclipse Grey
ASUS TUF Gaming F15 FX506HCB 15.6 Inch Full HD 144Hz Display Core I5 11th Gen 8GB RAM 512GB SSD Gaming Laptop With RTX 3050 4GB Graphics,"113,000৳","91,500৳",Out Of Stock,Asus,TUF Gaming F15 FX506HCB,2 Years,"['Intel Core i5-11400H Processor ', '8GB DDR4 | 512GB NVMe PCIe 3.0 SSD', '15.6"" 1920 x 1080 144Hz Display', ' NVIDIA GeForce RTX 3050 4 GB VRAM']",Trusted Platform Module (Firmware TPM),8GB DDR4 SO-DIMM 3200MHz RAM (Extra Ram Slot Available For Expand),512GB M.2 NVMe PCIe 3.0 SSD ( Extra M.2 Nvme Slot Available ),"48WHrs, 3S1P, 3-Cell Li-Ion Battery","Windows 11, 64 -Bit",Eclipse Grey
ASUS TUF Gaming F15 FX506HC 15.6 Inch Full HD 144Hz Display Core I7 11th Gen 16GB RAM 512GB SSD Gaming Laptop With RTX 3050 4GB Graphics,"113,000৳","91,500৳",Out Of Stock,Asus,TUF Gaming F15 FX506HC,2 Years,"['Intel Core i7 11800H Processor ', '16GB DDR4 | 512GB NVMe PCIe 3.0 SSD', '15.6"" 1920 x 1080 144Hz Display', ' NVIDIA GeForce RTX 3050 4 GB VRAM']",Trusted Platform Module (Firmware TPM),16GB (8x2) DDR4 SO-DIMM 3200MHz RAM,512GB M.2 NVMe PCIe 3.0 SSD (Extra M.2 Nvme Slot Available For SSD),"48WHrs, 3S1P, 3-Cell Li-Ion Battery","Windows 11, 64 -Bit",GRAPHITE BLACK
ASUS TUF GAMING A17 FA706ICB 17.3 INCH FHD 144HZ DISPLAY RYZEN 7 4800H 16GB RAM 512GB SSD GAMING LAPTOP WITH RTX 3050 4GB GRAPHICS,"113,000৳","91,500৳",Out Of Stock,Asus,FA706ICB,2 Years,"['Ryzen 7 4800H Processor ', '16GB DDR4 RAM + 512GB SSD', 'RTX 3050 4GB Laptop GPU', '15.6"" FHD WV 144Hz Display']",Trusted Platform Module (Firmware TPM),16GB DDR4 3200MHz SO-DIMM,512GB M.2 NVMe PCIe 3.0 SSD (Extra M.2 NVME PCIE SSD Slot Available),"48WHrs, 3S1P, 3-Cell Li-Ion",Windows 11 Home,Graphite Black
ASUS TUF GAMING A15 FA507RF-HN018W 15.6-INCH FULL HD RYZEN 7 6800HS 8GB RAM 512GB SSD LAPTOP WITH RTX 2050 GRAPHICS,"113,000৳","91,500৳",Out Of Stock,Asus,A15 FA507RF-HN018W,2 Years,"['AMD Ryzen 7 6800HS', 'NVIDIA GeForce RTX 2050', 'AMD Radeon Graphics', '8GB RAM | 512GB SSD']",N/A,8GB RAM,512GB M.2 NVMe PCIe 3.0 SSD (Extra M.2 NVME PCIE SSD Slot Available),"56WHrs, 4S1P, 4-Cell Li-Ion
Recharge From 0-50% In 30 Minutes",Windows 11 Home,Mecha Gray
Asus TUF Gaming A15 FA506IV AMD Ryzen 9 4900H 8GB RAM 1TB SSD LAPTOP With NVIDIA RTX2060 6GB Graphics,"113,000৳","91,500৳",Out Of Stock,Asus,A15FA506IV,2 Years,"['AMD Ryzen 9 4900H Processor', '1TB M.2 NVMe™ PCIe® 3.0 SSD', '15.6"" (16:9) LED-backlit FHD (1920x1080)', 'NVIDIA GeForce RTX 2060']",N/A,8GB DDR4 3200MHz SO-DIMM (Extra Ram Slot Available) Get Ready For Some Serious Multitasking —,"1TB M.2 NVMe™ PCIe® 3.0 SSD, Accelerate Load Times Across A Massive Collection With An Space For A Second NVMe SSD.**Upgrading Your RAM And SSD Is Simplified With An Easy-Upgrade Design That Gives You Fast Access To Memory Slots And Storage Bays.","48WHrs, 3S1P, 3-Cell Li-Ion. Despite Boasting A Chassis That'S Smaller And Lighter Than Its Predecessors, The A15 Houses A Bigger Battery For Longer Life. Its Power-Efficient Ryzen™ Processor And Formidable 48WHrs 3S1P 3-Cell Li-Ion Battery.",Windows 10 Original,Fortress Gray
Asus TUF Gaming A15 FA506IV AMD Ryzen 9 4900H 16GB RAM 1TB SSD LAPTOP With NVIDIA RTX2060 6GB Graphics,"113,000৳","91,500৳",Out Of Stock,Asus,TUF Gaming A15 FA506IV,2 Years,"['AMD Ryzen 9 4900H Processor', '1TB M.2 NVMe™ PCIe®', '15.6"" (16:9) LED-backlit FHD', 'NVIDIA GeForce RTX 2060 ']",N/A,16GB DDR4 3200MHz SO-DIMM (Extra Ram Slot Available) Get Ready For Some Serious Multitasking —,"1TB M.2 NVMe™ PCIe® 3.0 SSD, Accelerate Load Times Across A Massive Collection With An Space For A Second NVMe SSD.**Upgrading Your RAM And SSD Is Simplified With An Easy-Upgrade Design That Gives You Fast Access To Memory Slots And Storage Bays.","48WHrs, 3S1P, 3-Cell Li-Ion. Despite Boasting A Chassis That'S Smaller And Lighter Than Its Predecessors, The A15 Houses A Bigger Battery For Longer Life. Its Power-Efficient Ryzen™ Processor And Formidable 48WHrs 3S1P 3-Cell Li-Ion Battery.",Windows 10 Original,Gray
Asus TUF Gaming A15 FA506IV AMD Ryzen 7 4800H 16GB RAM 512GB SSD LAPTOP With NVIDIA RTX2060 6GB Graphics,"113,000৳","91,500৳",Out Of Stock,Asus,TUF Gaming A15 FA506IV,2 Years,"['AMD Ryzen 7 4800H Processor', '512GB M.2 NVMe PCIe 3.0 SSD', 'NVIDIA GeForce RTX 2060', '15.6"" (16:9) LED-backlit FHD (1920x1080) ']",N/A,16GB DDR4 3200MHz SO-DIMM (Extra Ram Slot Available) Get Ready For Some Serious Multitasking,512GB M.2 NVMe PCIe 3.0 SSD; Accelerate Load Times Across A Massive Collection With Space For A Second NVMe SSD.**Upgrading Your RAM And SSD Is Simplified With An Easy-Upgrade Design That Gives You Fast Access To Memory Slots And Storage Bays.,"48WHrs, 3S1P, 3-Cell Li-Ion. Despite Boasting A Chassis That'S Smaller And Lighter Than Its Predecessors, The A15 Houses A Bigger Battery For Longer Life. Its Power-Efficient Ryzen™ Processor And Formidable 48WHrs 3S1P 3-Cell Li-Ion Battery.",Windows 10 Original,Fortress Gray
Asus TUF Gaming A15 FA506IU AMD Ryzen 7 4800H 8GB RAM 512GB SSD LAPTOP With NVIDIA GTX 1660Ti 6GB Graphics,"113,000৳","91,500৳",Out Of Stock,Asus,TUF Gaming A15,2 Years,"['AMD Ryzen 7 4800H Processor', '512GB M.2 NVMe  PCIe', 'NVIDIA GeForce GTX 1660Ti', '15.6"" (16:9) LED-backlit FHD (1920x1080)']",N/A,8GB DDR4 3200MHz SO-DIMM (Extra Ram Slot Available) Get Ready For Some Serious Multitasking —,"512GB M.2 NVMe™ PCIe® 3.0 SSD, Accelerate Load Times Across A Massive Collection With An Up To 1TB NVMe PCIe® SSD And Space For A Second NVMe SSD","48WHrs, 3S1P, 3-Cell Li-Ion. Despite Boasting A Chassis That'S Smaller And Lighter Than Its Predecessors, The A15 Houses A Bigger Battery For Longer Life. Its Power-Efficient Ryzen™ Processor And Formidable 48WHrs 3S1P 3-Cell Li-Ion Battery.",Windows 10 Original,Fortress Gray
Asus TUF Gaming A15 FA506II 15.6 Inch Ryzen 5 4600H 8GB RAM 512GB SSD LAPTOP With NVIDIA GTX 1650Ti 4GB Graphics,"113,000৳","91,500৳",Out Of Stock,Asus,TUF Gaming A15,2 Years,"['AMD Ryzen 5 4600H Processor', '512GB M.2 NVMe PCIe', 'NVIDIA GeForce GTX 1650Ti', '15.6"" (16:9) LED-backlit FHD (1920x1080)']",N/A,8GB DDR4 3200MHz SO-DIMM (Extra Ram Slot Available) Get Ready For Some Serious Multitasking —,"512GB M.2 NVMe™ PCIe® 3.0 SSD, Accelerate Load Times Across A Massive Collection With An Up To 1TB NVMe PCIe® SSD And Space For A Second NVMe SSD. **Upgrading Your RAM And SSD Is Simplified With An Easy-Upgrade Design That Gives You Fast Access To Memory Slots And Storage Bays.","48WHrs, 3S1P, 3-Cell Li-Ion. Despite Boasting A Chassis That'S Smaller And Lighter Than Its Predecessors, The A15 Houses A Bigger Battery For Longer Life. Its Power-Efficient Ryzen™ Processor And Formidable 48WHrs 3S1P 3-Cell Li-Ion Battery.",Windows 10 Original,Fortress Gray
ASUS TUF FX505DU 15.6 INCH 120Hz IPS AMD Ryzen 7 3750H 16GB Ram 1TB HDD 256GB SSD RGB BACKLIT KEYBOARD GAMING LAPTOP WITH GTX 1660TI 6GB GRAPHICS,"113,000৳","91,500৳",Out Of Stock,Asus,TUF FX505DU,2 Years,"['AMD Ryzen 7 3750H Processor', '1TB HDD & 256GB SSD', 'NVIDIA GeForce GTX 1660T', '15.6"" (16:9) LED-backlit FHD (1920x1080)']",N/A,16GB DDR4 2666MHz SDRAM,1TB HDD & 256GB SSD,4 -Cell 2526 MAh 48 Wh Polymer Battery,Win 10,Fortress Gray
Asus TUF F15 FX506LI 15.6-Inch FHD IPS Display Core I5 10th Gen 8GB RAM 512GB NVME SSD Gaming Laptop With GTX 1650Ti 4GB Graphics,"113,000৳","91,500৳",Out Of Stock,Asus,TUF F15 FX506LI,2 Years,"['Intel Core i5-10300H Processor', '512GB M.2 NVME SSD', 'NVIDIA GeForce GTX 1650Ti ', '15.6"" Full HD (1920x1080) ']",N/A,8GB DDR4 (Extra Ram Slot Available),512GB M.2 NVME SSD,"3-Cell 48WHr Battery, A Safe Fast-Charging And Longer-Lasting Battery.","Windows 10, 64 -Bit",Gray Metal
Asus TUF F15 FX506HC 15.6 Inch 144Hz FHD IPS Display I5 11th Gen 16GB RAM 512GB SSD Gaming Laptop With RTX 3050 4GB Graphics,"113,000৳","91,500৳",Out Of Stock,Asus,TUF F15 FX506HC,2 Years,"['Intel Core i5-11400H Processor ', '16GB DDR4 | 512GB NVMe PCIe 3.0 SSD', '15.6"" 1920 x 1080 144Hz Display', ' NVIDIA GeForce RTX 3050 4 GB VRAM']",N/A,16GB DDR4 SO-DIMM 3200MHz RAM,512GB M.2 NVMe PCIe 3.0 SSD,"48WHrs, 3S1P, 3-Cell Li-Ion Battery","Windows 11, 64 -Bit",Eclipse Grey
ASUS TUF Dash F15 FX516PM 15.6 Inch Full HD 240Hz Display Core I7 11th Gen 16GB RAM 512GB SSD Gaming Laptop With RTX 3060 6GB Graphics (Moonlight White),"113,000৳","91,500৳",Out Of Stock,Asus,TUF Dash F15 FX516PM,02 Yearss,"['Intel Core i7-11370H Processor ', '16GB DDR4 | 512GB SSD', '15.6"" 1920 x 1080 Full HD 240Hz Display', 'RTX 3060 6GB GDDR6 Graphics']",N/A,16GB DDR4-3200 SO-DIMM (Up-To 32GB),512GB M.2 NVMe PCIe 3.0 SSD,"76WHrs, 4S1P, 4-Cell Li-Ion Battery",Windows 10 Home,Moonlight White
ASUS TUF Dash F15 FX516PM 15.6 Inch Full HD 240Hz Display Core I7 11th Gen 16GB RAM 512GB SSD Gaming Laptop With RTX 3060 6GB Graphics (Eclipse Grey),"113,000৳","91,500৳",Out Of Stock,Asus,TUF Dash F15 FX516PM,2 Years,"['Intel Core i7-11370H Processor ', '16GB DDR4 | 512GB SSD', '15.6"" 1920 x 1080 Full HD 240Hz Display', 'RTX 3060 6GB GDDR6 Graphics']",N/A,"16GB DDR4-3200 SO-DIMM (Extra Ram Slot Available, Up-To 32GB)","512GB M.2 NVMe PCIe 3.0 SSD, Extra M.2 NVMe SSD Available","76WHrs, 4S1P, 4-Cell Li-Ion Battery",Windows 10 Home,Eclipse Grey
ASUS TUF Dash F15 FX516PM 15.6 Inch Full HD 240Hz Display Core I5 11th Gen 8GB RAM 512GB SSD Gaming Laptop With RTX 3060 6GB Graphics (Moonlight White),"113,000৳","91,500৳",Out Of Stock,Asus,TUF Dash F15 FX516PM,2 Years,"['Intel Core i5-11300H Processor ', '8GB DDR4 | 512GB SSD', '15.6"" 1920 x 1080 Full HD 240Hz Display', 'RTX 3060 6GB GDDR6 Graphics']",N/A,"8GB DDR4-3200 SO-DIMM (Extra Ram Slot Available, Memory Max-32GB)",512GB M.2 NVMe PCIe 3.0 SSD (Extra M.2 NVME SSD Slot Available),"76WHrs, 4S1P, 4-Cell Li-Ion Battery",Windows 10 Home,Moonlight White
ASUS TUF Dash F15 FX516PM 15.6 Inch Full HD 240Hz Display Core I5 11th Gen 8GB RAM 512GB SSD Gaming Laptop With RTX 3060 6GB Graphics (Eclipse Grey),"113,000৳","91,500৳",Out Of Stock,Asus,TUF Dash F15 FX516PM,2 Years,"['Intel Core i5-11300H Processor ', '8GB DDR4 | 512GB SSD', '15.6"" 1920 x 1080 Full HD 240Hz Display', 'RTX 3060 6GB GDDR6 Graphics']",N/A,"8GB DDR4-3200 SO-DIMM (Extra Ram Slot Available, Up-To 32GB)","512GB M.2 NVMe PCIe 3.0 SSD, Extra M.2 NVME SSD Slot Available","76WHrs, 4S1P, 4-Cell Li-Ion Battery",Windows 10 Home,Eclipse Grey
ASUS TUF Dash F15 FX516PE 15.6 Inch Full HD 144Hz Display Core I7 11th Gen 8GB RAM 512GB SSD Gaming Laptop With 3050TI 4GB Graphics (Moonlight White),"113,000৳","91,500৳",Out Of Stock,Asus,TUF Dash F15 FX516PE,2 Years,"['Intel Core i7-11370H Processor ', '8GB DDR4 | 512GB SSD', '15.6"" 1920 x 1080 Full HD 144Hz Display', 'RTX 3050Ti 4GB GDDR6 Graphics']",N/A,8GB DDR4 3200MHz RAM (Upgrade Available),512GB M.2 NVMe PCIe 3.0 SSD,"76WHrs, 4S1P, 4-Cell Li-Ion Battery",Windows 10 Home,Moonlight White
ASUS TUF Dash F15 FX516PE 15.6 Inch Full HD 144Hz Display Core I7 11th Gen 8GB RAM 512GB SSD Gaming Laptop With 3050TI 4GB Graphics (Eclipse Grey),"113,000৳","91,500৳",Out Of Stock,Asus,TUF Dash F15 FX516PE,2 Years,"['Intel Core i7-11370H Processor ', '8GB DDR4 | 512GB SSD', '15.6"" 1920 x 1080 Full HD 144Hz Display', 'RTX 3050Ti 4GB GDDR6 Graphics']",N/A,8GB DDR4 3200MHz RAM (Upgrade Available),512GB M.2 NVMe PCIe 3.0 SSD,"76WHrs, 4S1P, 4-Cell Li-Ion Battery",Windows 10,Eclipse Grey
ASUS TUF Dash F15 FX516PE 15.6 Inch Full HD 144Hz Display Core I5 11th Gen 8GB RAM 512GB SSD Gaming Laptop With 3050TI 4GB Graphics (Moonlight White),"113,000৳","91,500৳",Out Of Stock,Asus,TUF Dash F15 FX516PE,2 Years,"['Intel Core i5-11300H Processor', '8GB DDR4 | 512GB SSD', '15.6"" 1920 x 1080 Full HD 144Hz Display', 'RTX 3050Ti 4GB GDDR6 Graphics']",N/A,8GB DDR4 3200MHz RAM (Upgrade Available),512GB M.2 NVMe PCIe 3.0 SSD,"76WHrs, 4S1P, 4-Cell Li-Ion Battery",Windows 10 Home,Moonlight White
ASUS TUF Dash F15 FX516PE 15.6 Inch Full HD 144Hz Display Core I5 11th Gen 8GB RAM 512GB SSD Gaming Laptop With 3050TI 4GB Graphics (Eclipse Grey),"113,000৳","91,500৳",Out Of Stock,Asus,TUF Dash F15 FX516PE,2 Year'S,"['Intel Core i5-11300H Processor ', '8GB DDR4 | 512GB SSD', '15.6"" 1920 x 1080 Full HD 144Hz Display', 'RTX 3050Ti 4GB GDDR6 Graphics']",N/A,"8GB DDR4 3200MHz RAM (Extra Ram Slot Available, Up To 32GB)","512GB M.2 NVMe PCIe 3.0 SSD (Extra M.2 PCIE NVME SSD Slot Available, Up To 2TB)","76WHrs, 4S1P, 4-Cell Li-Ion Battery",Windows 10,Eclipse Grey
Asus ROG Strix SCAR 15 G533QS 15.6 Inch Full HD 300Hz Display Ryzen 9 5900HX 32GB RAM 1TB SSD Gaming Laptop With RTX 3080 16GB Graphics,"113,000৳","91,500৳",Out Of Stock,Asus,ROG Strix SCAR 15 G533QS,2 Years,"['15.6-inch FHD 300Hz Display', 'Ryzen 9 5900HX  Processor', '32GB RAM 1TB SSD', 'RTX 3080 16GB Graphics']",N/A,32GB DDR4-3200 SO-DIMM (16*2),1TB M.2 NVMe PCIe 3.0 SSD,"90WHrs, 4S1P, 4-Cell Li-Ion",Windows 10,Black
ASUS ROG ZEPHYRUS M16 GU603ZW 16 INCH WQXGA 165HZ DISPLAY CORE I9 12TH GEN 32GB DDR5 RAM 1TB SSD GAMING LAPTOP WITH 3070 TI 8GB GRAPHICS,"113,000৳","91,500৳",Out Of Stock,Asus,ROG ZEPHYRUS M16 GU603ZW,2 Years,"['WQXGA (2560 x 1600) 165Hz Display ', 'Intel Core i9-12900H Processor', '32GB DDR5 RAM | 1TB NVMe 4.0 SSD', 'RTX 3070 Ti 8GB Graphics']",N/A,"32GB DDR5
16GB DDR5 Onboard
16GB DDR5-4800 SO-DIMM
Max Capacity : 48GB
Support Dual-Channel Memory",1TB M.2 NVMe PCIe 4.0 SSD,"90WHrs, 4S1P, 4-Cell Li-Ion",Windows 11,Off Black
Asus ROG Zephyrus M16 GU603HR 16 Inch WQXGA 165Hz Display Core I9 11th Gen 32GB RAM 1TB SSD Gaming Laptop With RTX 3070 8GB Graphics,"113,000৳","91,500৳",Out Of Stock,Asus,ROG Zephyrus M16 GU603HR,2 Years,"['WQXGA (2560 x 1600) 165Hz Display ', 'Core i9-11900H  Processor', '32GB RAM 1TB NVMe 4.0 SSD', 'RTX 3070 8GB Graphics']",N/A,32GB (16GB DDR4 Onboard + 16GB DDR4-3200 SO-DIMM),1TB M.2 NVMe PCIe 4.0 SSD,"90WHrs, 4S1P, 4-Cell Li-Ion",Windows 10 Professional,Off Black
Asus ROG Zephyrus M16 GU603HM 16 Inch WQXGA 144Hz Display Core I7 11th Gen 32GB RAM 1TB SSD Gaming Laptop With RTX 3060 6GB Graphics,"113,000৳","91,500৳",Out Of Stock,Asus,ROG Zephyrus M16 GU603HM,2 Years,"['WQXGA (2560 x 1600) 144Hz Display ', 'Core i7-11800H Processor', '32GB RAM 1TB NVMe 4.0 SSD', 'RTX 3060 6GB Graphics']",N/A,32GB 3200MHz,1TB M.2 NVMe PCIe 4.0 SSD,"90WHrs, 4S1P, 4-Cell Li-Ion",Windows 10,Black
ASUS ROG ZEPHYRUS G15 GA503RW 15.6 INCH WQHD 165HZ DISPLAY AMD RYZEN 9 6900HS 32GB RAM 1TB SSD GAMING LAPTOP RTX 3070 Ti 8GB GRAPHICS,"113,000৳","91,500৳",Out Of Stock,Asus,ROG ZEPHYRUS G15 GA503RW,2 Years,"['Processor: AMD Ryzen 9 6900HS Mobile Processor', 'Memory: DDR5 32GB', 'Storage: 1TB PCIe 4.0 NVMe M.2 SSD', 'GPU: NVIDIA GeForce RTX 3070 Ti Laptop GPU']",N/A,"32GB DDR5-4800 SO-DIMM Memory
(Support Dual Channel Memory)",1TB PCIe 4.0 NVMe M.2 SSD,"90WHrs, 4S1P, 4-Cell Li-Ion",Windows 11 Home,ECLIPSE GRAY
ASUS ROG Zephyrus G14 GA403UV Ryzen 9 8945HS RTX 4060 Graphics Gaming Laptop,"113,000৳","91,500৳",Up Coming,Asus,ROG Zephyrus G14 GA403UV,2 Years,"['AMD Ryzen 9 8945HS Processor', 'NVIDIA GeForce RTX 4060 Laptop GPU', '32GB RAM | 1TB SSD', '14-inch OLED 120Hz Display']",N/A,"32GB DDR5-4800 SO-DIMM Memory
(Support Dual Channel Memory)",1TB,"90WHrs, 4S1P, 4-Cell Li-Ion",Windows 11 Home,Eclipse Gray
ASUS ROG Zephyrus G14 GA403UI Ryzen 9 8945HS RTX 4070 8GB Graphics Gaming Laptop,"113,000৳","91,500৳",Up Coming,Asus,ROG Zephyrus G14 GA403UI,2 Years,"['AMD Ryzen 9 8945HS Processor', 'NVIDIA GeForce RTX 4070 Laptop GPU', '32GB RAM | 512GB  SSD', '14-inch OLED 120Hz Display']",N/A,"32GB DDR5-4800 SO-DIMM Memory
(Support Dual Channel Memory)",512GB,"90WHrs, 4S1P, 4-Cell Li-Ion",Windows 11 Home,Eclipse Gray
ASUS ROG ZEPHYRUS G14 GA402RJ 14 INCH WQXGA 120HZ DISPLAY RYZEN 9 6900HS 16GB DDR5 RAM 1TB SSD GAMING LAPTOP WITH RX 6700S 8GB GRAPHICS (WHITE),"113,000৳","91,500৳",Out Of Stock,Asus,ROG ZEPHYRUS G14 GA402RJ,2 Years,"['AMD Ryzen 9 6900HS Processor', 'RX 6700S 8GB GDDR6 Graphics', '14-inch WQXGA ROG Nebula Display', '1TB M.2 NVMe PCIe 4.0 SSD']",N/A,"16GB DDR5-4800 (8GB On Board )
SO-DIMM
Max Capacity : 24GB
Support Dual Channel Memory",1TB M.2 NVMe PCIe 4.0 SSD,"76WHrs, 4S1P, 4-Cell Li-Ion",Windows 11 Home,White
Asus ROG Zephyrus G14 GA401QM 14 Inch WQHD 120Hz Display Ryzen 9 5900HS 16GB RAM 1TB SSD Gaming Laptop With RTX 3060 6GB Max-Q Graphics,"113,000৳","91,500৳",Out Of Stock,Asus,ROG Zephyrus G14 GA401QM,2 Years,[],N/A,8GB DDR4 On Board + 8GB DDR4-3200 SO-DIMM,1TB M.2 NVMe PCIe 3.0 SSD,"76WHrs, 4S1P, 4-Cell Li-Ion",Windows 10 - 64bit,Eclipse Gray With AniMe Matrix
Asus ROG Zephyrus G14 GA401QEC 14 Inch WQHD 120Hz Display Ryzen 9 5900HS 16GB RAM 1TB SSD Gaming Laptop With RTX 3050 Ti 4GB Graphics,"113,000৳","91,500৳",Out Of Stock,Asus,ROG Zephyrus G14 GA401QEC,2 Years,"['14.0” QHD 2560x1440 IPS 120Hz Display', 'AMD Ryzen 9 5900HS Processor ', '16GB DDR4  3200Mhz 1TB  SSD', 'NVIDIA GeForce RTX 3050Ti 4GB']",N/A,16GB DDR4-3200 SO-DIMM,1TB M.2 NVMe PCIe 3.0 SSD,"76WHrs, 4S1P, 4-Cell Li-Ion",Windows 10 - 64bit,Gray
Asus ROG Zephyrus G14 GA401IV 14-Inch FHD IPS Anime Matrix Led Display AMD Ryzen 9 4900HS 32GB RAM 1TB SSD Gaming Laptop With NVIDIA RTX 2060 6GB Graphics,"113,000৳","91,500৳",Out Of Stock,Asus,ROG Zephyrus G14 GA401IV,2 Years,[],N/A,32GB (8GB DDR4 On Board + 8GB DDR4 3200MHz SO-DIMM RAM),1TB M.2 NVMe PCIe 3.0 SSD,Battery Chemistry: Lithium-Ion Capacity: 4-Cell: 76 Wh,Windows 10 - 64bit,Gray Metal
Asus ROG Strix SCAR 18 G834JYR Core I9 14900HX 14th Gen RTX 4090 16GB Graphics Gaming Laptop,"113,000৳","91,500৳",Up Coming,Asus,ROG Strix SCAR 18 G834JYR,2 Years,"['Intel Core i9 14900HX 14th Gen', 'NVIDIA GeForce RTX 4090 GPU', '18-Inch 2.5K WQXGA Display', '32GB RAM | 1TB SSD']",N/A,32GB (8GB DDR4 On Board + 8GB DDR4 3200MHz SO-DIMM RAM),1TB,Battery Chemistry: Lithium-Ion Capacity: 4-Cell: 76 Wh,Windows 11 Home,Off Black
